Cation,Anion,target,Cation_Organic,Anion_Organic,both_Organic,only_one_Organic
CC[NH+](CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,C=C(C)[C@@H]1CC[C@]2(C(=O)[O-])CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,0.016,True,True,True,False
CC[NH+](CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,C=C(C)[C@@H]1CC[C@]2(C(=O)[O-])CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,0.013,True,True,True,False
CC[NH+](CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,C=C(C)[C@@H]1CC[C@]2(C(=O)[O-])CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,0.016,True,True,True,False
CC[NH+](CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,C=C(C)[C@@H]1CC[C@]2(C(=O)[O-])CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,0.011,True,True,True,False
CC[NH+](CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,C=C(C)[C@@H]1CC[C@]2(C(=O)[O-])CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,0.0053,True,True,True,False
CC[NH+](CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,C=C(C)[C@@H]1CC[C@]2(C(=O)[O-])CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,0.0041,True,True,True,False
COc1cc(NC(C)CCC[NH3+])c2ncccc2c1,C=C(C)[C@@H]1CC[C@]2(C(=O)[O-])CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,0.012,True,True,True,False
COc1cc(NC(C)CCC[NH3+])c2ncccc2c1,C=C(C)[C@@H]1CC[C@]2(C(=O)[O-])CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,0.013,True,True,True,False
COc1cc(NC(C)CCC[NH3+])c2ncccc2c1,C=C(C)[C@@H]1CC[C@]2(C(=O)[O-])CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,0.013,True,True,True,False
COc1cc(NC(C)CCC[NH3+])c2ncccc2c1,C=C(C)[C@@H]1CC[C@]2(C(=O)[O-])CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,0.013,True,True,True,False
COc1cc(NC(C)CCC[NH3+])c2ncccc2c1,C=C(C)[C@@H]1CC[C@]2(C(=O)[O-])CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,0.013,True,True,True,False
COc1cc(NC(C)CCC[NH3+])c2ncccc2c1,C=C(C)[C@@H]1CC[C@]2(C(=O)[O-])CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,0.014,True,True,True,False
COc1cc(NC(C)CCC[NH3+])c2ncccc2c1,C=C(C)[C@@H]1CC[C@]2(C(=O)[O-])CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,0.011,True,True,True,False
COc1cc(NC(C)CCC[NH3+])c2ncccc2c1,C=C(C)[C@@H]1CC[C@]2(C(=O)[O-])CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,0.013,True,True,True,False
COc1cc(NC(C)CCC[NH3+])c2ncccc2c1,C=C(C)[C@@H]1CC[C@]2(C(=O)[O-])CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,0.01106,True,True,True,False
COc1cc(NC(C)CCC[NH3+])c2ncccc2c1,C=C(C)[C@@H]1CC[C@]2(C(=O)[O-])CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,0.006,True,True,True,False
COc1cc(NC(C)CCC[NH3+])c2ncccc2c1,C=C(C)[C@@H]1CC[C@]2(C(=O)[O-])CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,0.01,True,True,True,False
COc1cc(NC(C)CCC[NH3+])c2ncccc2c1,C=C(C)[C@@H]1CC[C@]2(C(=O)[O-])CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,0.013,True,True,True,False
CC[NH+](CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,C=C(C)[C@@H]1CC[C@]2(C(=O)[O-])CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,0.011,True,True,True,False
CC[NH+](CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,C=C(C)[C@@H]1CC[C@]2(C(=O)[O-])CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,0.014,True,True,True,False
CC[NH+](CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,C=C(C)[C@@H]1CC[C@]2(C(=O)[O-])CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,0.018,True,True,True,False
CC[NH+](CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,C=C(C)[C@@H]1CC[C@]2(C(=O)[O-])CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,0.018,True,True,True,False
CC[NH+](CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,C=C(C)[C@@H]1CC[C@]2(C(=O)[O-])CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,0.016,True,True,True,False
CC[NH+](CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,C=C(C)[C@@H]1CC[C@]2(C(=O)[O-])CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,0.014,True,True,True,False
CC[NH+](CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,C=C(C)[C@@H]1CC[C@]2(C(=O)[O-])CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,0.012,True,True,True,False
CC[NH+](CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,C=C(C)[C@@H]1CC[C@]2(C(=O)[O-])CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,0.015,True,True,True,False
CC[NH+](CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,C=C(C)[C@@H]1CC[C@]2(C(=O)[O-])CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,0.015,True,True,True,False
CC[NH+](CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,C=C(C)[C@@H]1CC[C@]2(C(=O)[O-])CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,0.0101,True,True,True,False
CC[NH+](CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,C=C(C)[C@@H]1CC[C@]2(C(=O)[O-])CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,0.0123,True,True,True,False
CC[S+](C)CC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2.59,True,True,True,False
CC[S+](C)CC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2.33,True,True,True,False
CC[S+](C)CC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.89,True,True,True,False
CN(C)C(=N)[NH2+]C(=N)N,CC(C)Cc1ccc(C(C)C(=O)[O-])cc1,0.157,True,True,True,False
CN(C)C(=N)[NH2+]C(=N)N,CC(C)Cc1ccc(C(C)C(=O)[O-])cc1,0.116,True,True,True,False
CN(C)C(=N)[NH2+]C(=N)N,CC(C)Cc1ccc(C(C)C(=O)[O-])cc1,0.552,True,True,True,False
CN(C)C(=N)[NH2+]C(=N)N,CC(C)Cc1ccc(C(C)C(=O)[O-])cc1,1.148,True,True,True,False
CN(C)C(=N)[NH2+]C(=N)N,CCCCCCOC(=O)CC(C(=O)OCCCCCC)S(=O)(=O)[O-],0.00062,True,True,True,False
CN(C)C(=N)[NH2+]C(=N)N,CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)[O-],1e-05,True,True,True,False
CN(C)C(=N)[NH2+]C(=N)N,CC(=O)[N-]S(=O)(=O)c1ccc(N)cc1,0.02489,True,True,True,False
CCCCC[n+]1nn(CC)cc1CCO,Cc1ccc(S(=O)(=O)[O-])cc1,0.172,True,True,True,False
CCCCC[n+]1nn(CC)cc1CCO,Cc1ccc(S(=O)(=O)[O-])cc1,0.269,True,True,True,False
CCCCC[n+]1nn(CC)cc1CCO,Cc1ccc(S(=O)(=O)[O-])cc1,0.325,True,True,True,False
CCCCC[n+]1nn(CC)cc1CCO,Cc1ccc(S(=O)(=O)[O-])cc1,0.502,True,True,True,False
CCCCCCCCOCc1cn(CCOCCOCCOC)n[n+]1CC,CS(=O)(=O)[O-],0.0137,True,True,True,False
CCCCCCCCOCc1cn(CCOCCOCCOC)n[n+]1CC,CS(=O)(=O)[O-],0.0179,True,True,True,False
CCCCCCCCOCc1cn(CCOC)n[n+]1CC,CS(=O)(=O)[O-],0.0007,True,True,True,False
CCCCCCCCOCc1cn(CCOC)n[n+]1CC,CS(=O)(=O)[O-],0.0013,True,True,True,False
C/C=C/[N+](C)(C)CCO,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2.29,True,True,True,False
C[N+](C)(C)CCO,C=C(C)[C@@H]1CC[C@]2(C(=O)NCC(=O)[O-])CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,0.1074,True,True,True,False
C[N+](C)(C)CCO,C=C(C)[C@@H]1CC[C@]2(C(=O)NCC(=O)[O-])CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,0.1371,True,True,True,False
C[N+](C)(C)CCO,C=C(C)[C@@H]1CC[C@]2(C(=O)NCC(=O)[O-])CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,0.07,True,True,True,False
C[N+](C)(C)CCO,C=C(C)[C@@H]1CC[C@]2(C(=O)NCC(=O)[O-])CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,0.2539,True,True,True,False
C[N+](C)(C)CCO,C=C(C)[C@@H]1CC[C@]2(C(=O)[O-])CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,0.0359,True,True,True,False
C[N+](C)(C)CCO,C=C(C)[C@@H]1CC[C@]2(C(=O)[O-])CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,0.0675,True,True,True,False
C[N+](C)(C)CCO,C=C(C)[C@@H]1CC[C@]2(C(=O)[O-])CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,0.0254,True,True,True,False
C[N+](C)(C)CCO,C=C(C)[C@@H]1CC[C@]2(C(=O)[O-])CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,0.1997,True,True,True,False
C[N+](C)(C)CCO,C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)[O-])CC[C@H]1C,0.00893,True,True,True,False
C[N+](C)(C)CCO,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-],1.7e-05,True,True,True,False
C[N+](C)(C)CCO,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-],0.001619,True,True,True,False
C[N+](C)(C)CCO,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-],0.1109,True,True,True,False
C[N+](C)(C)CCO,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-],0.000982,True,True,True,False
C[N+](C)(C)CCO,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-],0.4848,True,True,True,False
C[N+](C)(C)CCO,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1,0.0921,True,True,True,False
C[N+](C)(C)CCO,CC1(C)CC[C@]2(C(=O)[O-])CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,0.03166,True,True,True,False
C[N+](C)(C)CCO,CCCCC/C=C\C/C=C\CCCCCCCC(=O)[O-],0.33,True,True,True,False
C[N+](C)(C)CCO,CCCCCCCC/C=C\CCCCCCCCCCCC(=O)[O-],0.29,True,True,True,False
C[N+](C)(C)CCO,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,10.0,True,True,True,False
C[N+](C)(C)CCO,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,10.0,True,True,True,False
C[N+](C)(C)CCO,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,10.0,True,True,True,False
C[N+](C)(C)CCO,COc1ccc2cc(C(C)C(=O)[O-])ccc2c1,0.7833,True,True,True,False
C[N+](C)(C)CCO,NC(CC(=O)O)C(=O)[O-],55.784,True,True,True,False
C[N+](C)(C)CCO,CCC(C)C(N)C(=O)[O-],42.289,True,True,True,False
C[N+](C)(C)CCO,O=C([O-])CC(=O)O,96.2,True,True,True,False
C[N+](C)(C)CCO,O=C([O-])CC(=O)O,77.5,True,True,True,False
C[N+](C)(C)CCO,O=C([O-])CC(=O)O,100.0,True,True,True,False
C[N+](C)(C)CCO,O=C([O-])CC(=O)O,54.4,True,True,True,False
C[N+](C)(C)CCO,O=C([O-])CCC(=O)O,67.4,True,True,True,False
C[N+](C)(C)CCO,O=C([O-])CCC(=O)O,53.7,True,True,True,False
C[N+](C)(C)CCO,O=C([O-])CCC(=O)O,100.0,True,True,True,False
C[N+](C)(C)CCO,O=C([O-])CCC(=O)O,49.0,True,True,True,False
C[N+](C)(C)CCO,CC(=O)[O-],137.77,True,True,True,False
C[N+](C)(C)CCO,CC(=O)[O-],153.09,True,True,True,False
C[N+](C)(C)CCO,CC(=O)[O-],100.4,True,True,True,False
C[N+](C)(C)CCO,CC(=O)[O-],86.62,True,True,True,False
C[N+](C)(C)CCO,CC(=O)[O-],256.15,True,True,True,False
C[N+](C)(C)CCO,CC(=O)[O-],143.14,True,True,True,False
C[N+](C)(C)CCO,CC(=O)[O-],149.1,True,True,True,False
C[N+](C)(C)CCO,CC(=O)[O-],55.0,True,True,True,False
C[N+](C)(C)CCO,CC(N)C(=O)[O-],41.647,True,True,True,False
C[N+](C)(C)CCO,O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.1368,True,True,True,False
C[N+](C)(C)CCO,O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.03524,True,True,True,False
C[N+](C)(C)CCO,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,7.24,True,True,True,False
C[N+](C)(C)CCO,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,5.21,True,True,True,False
C[N+](C)(C)CCO,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.12,True,True,True,False
C[N+](C)(C)CCO,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,7.28,True,True,True,False
C[N+](C)(C)CCO,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,24.33,True,True,True,False
C[N+](C)(C)CCO,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,13.4,True,True,True,False
C[N+](C)(C)CCO,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,15.15,True,True,True,False
C[N+](C)(C)CCO,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.42,True,True,True,False
C[N+](C)(C)CCO,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2.6,True,True,True,False
C[N+](C)(C)CCO,CC(CC(C)(C)C)CP(=O)([O-])CC(C)CC(C)(C)C,0.245,True,True,True,False
C[N+](C)(C)CCO,CCCCC(CC)COP(=O)([O-])OCC(CC)CCCC,0.295,True,True,True,False
C[N+](C)(C)CCO,CCCCC(CC)COP(=O)([O-])OCC(CC)CCCC,0.269,True,True,True,False
C[N+](C)(C)CCO,O=C([O-])C=Cc1ccccc1,12.92,True,True,True,False
C[N+](C)(C)CCO,CCCCOP(=O)([O-])OCCCC,9.12,True,True,True,False
C[N+](C)(C)CCO,NCC(=O)[O-],45.75,True,True,True,False
C[N+](C)(C)CCO,CCCCCC(=O)[O-],16.0,True,True,True,False
C[N+](C)(C)CCO,NCCCC(O)(P(=O)([O-])O)P(=O)(O)O,0.187,True,True,True,False
C[N+](C)(C)CCO,NCCCC(O)(P(=O)([O-])O)P(=O)(O)O,0.733,True,True,True,False
C[N+](C)(C)CCO,NCCCC(O)(P(=O)([O-])O)P(=O)(O)O,3.14,True,True,True,False
C[N+](C)(C)CCO,NCCCC(O)(P(=O)([O-])O)P(=O)(O)O,4.86,True,True,True,False
C[N+](C)(C)CCO,NCCCC(O)(P(=O)([O-])O)P(=O)(O)O,0.0666,True,True,True,False
C[N+](C)(C)CCO,NCCCC(O)(P(=O)([O-])O)P(=O)(O)O,0.0784,True,True,True,False
C[N+](C)(C)CCO,NCCCC(O)(P(=O)([O-])O)P(=O)(O)O,0.41,True,True,True,False
C[N+](C)(C)CCO,NCCCC(O)(P(=O)([O-])O)P(=O)(O)O,0.685,True,True,True,False
C[N+](C)(C)CCO,CC(C)[C@H](N)C(=O)[O-],58.5,True,True,True,False
C[N+](C)(C)CCO,CC(C)[C@H](N)C(=O)[O-],99.2,True,True,True,False
C[N+](C)(C)CCO,CC(C)[C@H](N)C(=O)[O-],100.0,True,True,True,False
C[N+](C)(C)CCO,CC(C)[C@H](N)C(=O)[O-],52.3,True,True,True,False
C[N+](C)(C)CCO,NCCCCC(N)C(=O)[O-],19.983,True,True,True,False
C[N+](C)(C)CCO,CS(=O)(=O)[O-],5.0183,True,True,True,False
C[N+](C)(C)CCO,COS(=O)(=O)[O-],4.65,True,True,True,False
C[N+](C)(C)CCO,CCOP(=S)([S-])OCC,8.128,True,True,True,False
C[N+](C)(C)CCO,CCCCCCCC/C=C\CCCCCCCC(=O)[O-],0.59,True,True,True,False
C[N+](C)(C)CCO,NC(CO)C(=O)[O-],47.546,True,True,True,False
COCC[N+](C)(C)C,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2.51,True,True,True,False
COCC[N+](C)(C)C,CS(=O)(=O)[O-],4.68845,True,True,True,False
COCC[N+](C)(C)C,COS(=O)(=O)[O-],4.3613,True,True,True,False
CCCC[N+](C)(C)CCO,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1.68,True,True,True,False
CCCC[N+](C)(C)CCO,CCCCS(=O)(=O)[O-],19.7,True,True,True,False
CCCC[N+](C)(C)CCO,CCS(=O)(=O)[O-],39.3,True,True,True,False
CCCC[N+](C)(C)CCO,CS(=O)(=O)[O-],29.5,True,True,True,False
CCCCCCCC[N+](C)(C)CCO,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.34,True,True,True,False
CCCCC[N+](C)(C)CCO,CCCCS(=O)(=O)[O-],22.4,True,True,True,False
C[N+](C)(CCO)Cc1ccccc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.57,True,True,True,False
CC[N+](C)(C)CCO,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2.91,True,True,True,False
CN1CCN(Cc2ccc(F)cc2)P12=[NH+]P(N1CCCCC1)(N1CCCCC1)=NP(N1CCCCC1)(N1CCCCC1)=N2,O=C([O-])c1cc(O)ccc1O,0.15445,True,True,True,False
CN1CCN(Cc2ccc(F)cc2)P12=[NH+]P(N1CCCCC1)(N1CCCCC1)=NP(N1CCCCC1)(N1CCCCC1)=N2,O=C([O-])c1cc(O)ccc1O,0.09597,True,True,True,False
CN1CCN(Cc2ccc(F)cc2)P12=[NH+]P(N1CCCCC1)(N1CCCCC1)=NP(N1CCCCC1)(N1CCCCC1)=N2,O=C([O-])c1cc(O)ccc1O,0.06737,True,True,True,False
CN1CCN(Cc2ccc(F)cc2)P12=[NH+]P(N1CCCCC1)(N1CCCCC1)=NP(N1CCCCC1)(N1CCCCC1)=N2,O=C([O-])c1c(O)cccc1O,0.06895,True,True,True,False
CN1CCN(Cc2ccc(F)cc2)P12=[NH+]P(N1CCCCC1)(N1CCCCC1)=NP(N1CCCCC1)(N1CCCCC1)=N2,O=C([O-])c1c(O)cccc1O,0.04336,True,True,True,False
CN1CCN(Cc2ccc(F)cc2)P12=[NH+]P(N1CCCCC1)(N1CCCCC1)=NP(N1CCCCC1)(N1CCCCC1)=N2,O=C([O-])c1c(O)cccc1O,0.03238,True,True,True,False
CN1CCN(Cc2ccc(F)cc2)P12=[NH+]P(N1CCCC1)(N1CCCC1)=NP(N1CCCC1)(N1CCCC1)=N2,O=C([O-])c1cc(O)ccc1O,0.14146,True,True,True,False
CN1CCN(Cc2ccc(F)cc2)P12=[NH+]P(N1CCCC1)(N1CCCC1)=NP(N1CCCC1)(N1CCCC1)=N2,O=C([O-])c1cc(O)ccc1O,0.10817,True,True,True,False
CN1CCN(Cc2ccc(F)cc2)P12=[NH+]P(N1CCCC1)(N1CCCC1)=NP(N1CCCC1)(N1CCCC1)=N2,O=C([O-])c1cc(O)ccc1O,0.07435,True,True,True,False
CN1CCN(Cc2ccc(F)cc2)P12=[NH+]P(N1CCCC1)(N1CCCC1)=NP(N1CCCC1)(N1CCCC1)=N2,O=C([O-])c1c(O)cccc1O,0.07905,True,True,True,False
CN1CCN(Cc2ccc(F)cc2)P12=[NH+]P(N1CCCC1)(N1CCCC1)=NP(N1CCCC1)(N1CCCC1)=N2,O=C([O-])c1c(O)cccc1O,0.06891,True,True,True,False
CN1CCN(Cc2ccc(F)cc2)P12=[NH+]P(N1CCCC1)(N1CCCC1)=NP(N1CCCC1)(N1CCCC1)=N2,O=C([O-])c1c(O)cccc1O,0.03482,True,True,True,False
CCN1CCN(Cc2ccc(F)cc2)P12=[NH+]P(N1CCCCC1)(N1CCCCC1)=NP(N1CCCCC1)(N1CCCCC1)=N2,O=C([O-])c1cc(O)ccc1O,0.16463,True,True,True,False
CCN1CCN(Cc2ccc(F)cc2)P12=[NH+]P(N1CCCCC1)(N1CCCCC1)=NP(N1CCCCC1)(N1CCCCC1)=N2,O=C([O-])c1cc(O)ccc1O,0.1575,True,True,True,False
CCN1CCN(Cc2ccc(F)cc2)P12=[NH+]P(N1CCCCC1)(N1CCCCC1)=NP(N1CCCCC1)(N1CCCCC1)=N2,O=C([O-])c1cc(O)ccc1O,0.11148,True,True,True,False
CCN1CCN(Cc2ccc(F)cc2)P12=[NH+]P(N1CCCCC1)(N1CCCCC1)=NP(N1CCCCC1)(N1CCCCC1)=N2,O=C([O-])c1c(O)cccc1O,0.09984,True,True,True,False
CCN1CCN(Cc2ccc(F)cc2)P12=[NH+]P(N1CCCCC1)(N1CCCCC1)=NP(N1CCCCC1)(N1CCCCC1)=N2,O=C([O-])c1c(O)cccc1O,0.04898,True,True,True,False
CCN1CCN(Cc2ccc(F)cc2)P12=[NH+]P(N1CCCCC1)(N1CCCCC1)=NP(N1CCCCC1)(N1CCCCC1)=N2,O=C([O-])c1c(O)cccc1O,0.03787,True,True,True,False
CCN1CCN(Cc2ccc(F)cc2)P12=NP(N1CCCC1)(N1CCCC1)=NP(N1CCCC1)(N1CCCC1)=[NH+]2,O=C([O-])c1cc(O)ccc1O,0.08416,True,True,True,False
CCN1CCN(Cc2ccc(F)cc2)P12=NP(N1CCCC1)(N1CCCC1)=NP(N1CCCC1)(N1CCCC1)=[NH+]2,O=C([O-])c1cc(O)ccc1O,0.06646,True,True,True,False
CCN1CCN(Cc2ccc(F)cc2)P12=NP(N1CCCC1)(N1CCCC1)=NP(N1CCCC1)(N1CCCC1)=[NH+]2,O=C([O-])c1cc(O)ccc1O,0.04318,True,True,True,False
CCN1CCN(Cc2ccc(F)cc2)P12=NP(N1CCCC1)(N1CCCC1)=NP(N1CCCC1)(N1CCCC1)=[NH+]2,O=C([O-])c1c(O)cccc1O,0.06953,True,True,True,False
CCN1CCN(Cc2ccc(F)cc2)P12=NP(N1CCCC1)(N1CCCC1)=NP(N1CCCC1)(N1CCCC1)=[NH+]2,O=C([O-])c1c(O)cccc1O,0.04397,True,True,True,False
CCN1CCN(Cc2ccc(F)cc2)P12=NP(N1CCCC1)(N1CCCC1)=NP(N1CCCC1)(N1CCCC1)=[NH+]2,O=C([O-])c1c(O)cccc1O,0.024055,True,True,True,False
Cc1csc[n+]1Cc1ccc(C(C)(C)C)cc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.01522,True,True,True,False
